Source_wallet,Dest_wallet,timestamp,amount,token_type
0x75d9b4d99d7b45288e818af3dc93b9fe,0x6d136f9658f34e8ea5fe69291e1266f4,2024-02-26T10:52:34.907878,4.365401,DAI
0x09610dedd64e47e09548e82c21791236,0x000a82bda8a74101a0c400da69d37149,2024-02-26T11:29:12.148544,17.436854,USDT
0x9153b67ba8af42cdb869d7aa51c96592,0x352e2e20631a4587955c79c51fa401f2,2024-02-26T12:41:03.447809,24.334326,USDT
0x7122a20ea81f4388a9a61706b1ed2fba,0xc3ab1d7221eb4b98926b0e37f664bd12,2024-02-26T12:49:37.778707,3.814073,USDT
0x9ccb7f6e006248c483ceba7fde1de010,0xf3f6b44e242a4095a57e175eaa7bf11b,2024-02-26T15:29:42.748857,28.354944,USDT
0x236f05514c3e42b2aadfa946215809f6,0x0f127d2f72b04c8ca501caa73ce4d1af,2024-02-26T16:11:00.596637,22.413177,BTC
0x60fb16dc789f433fb8528bb3fac22443,0xc3ab1d7221eb4b98926b0e37f664bd12,2024-02-26T17:05:23.253638,15.446554,DAI
0x493f46cfa95041d7bb1bc15971a1c43e,0x6e9efcc16706411bbb6708904572b816,2024-02-26T19:13:01.324980,39.768576,DAI
0xcdf03ed670a04578a4804c679a3b6050,0x334f99ccaea9488c9f861deab9fd9d78,2024-02-26T20:24:57.151449,23.262127,USDC
0xb51446dc1eec48c6b79b863e06fada6c,0x7cc1d6ccd11647c2997aa5ffbd6a72f1,2024-02-26T21:08:50.218037,37.136257,DAI
0x8100199992e04dcc9de06df401b2b9bb,0xb6908aeaebc540c1ad9054d138bb3ec3,2024-02-26T22:44:46.025316,11.322509,USDC
0x412e6412d4e746cd8b862e28add55fc4,0xe9a245a632444c75bee050b51ebb8194,2024-02-26T23:57:50.558975,21.859718,USDT
0x2d25ced22233481db10a572373c31f4d,0xf04e908f161846ecac86ed53b5fbe195,2024-02-27T00:27:13.682322,41.434461,BTC
0x9e3658ed555f457bb8d3caafaf1c5320,0x55f3da0823d44df8b6444a7c4722a590,2024-02-27T01:40:22.765716,49.480345,USDC
0xa481a152953649f48642cfab1d9ac773,0x72faca4a665c47a58a3739033de615e2,2024-02-27T02:36:48.013307,7.667683,DAI
0x28f6ea53ffff4b02807f16696718817e,0x10955db150f845a0b9573597f3303448,2024-02-27T03:38:56.457897,39.08834,USDT
0xfe85dadac7094a0b8b6e4725f9f0130e,0xa6db38022cae48609e09d591ab0c0b49,2024-02-27T03:40:54.399720,11.172593,USDT
0xd55c8d598cfc484f980efbbd82b28cd4,0x7fa3b44af1754f03afec0ef29f9b41fd,2024-02-27T04:25:30.560592,22.499599,USDC
0x48f8ec1944d84bd0becf5a3c3c3d5eed,0x851d8217f229453fbe9eeb19f589d14f,2024-02-27T05:06:00.190579,35.532889,DAI
0x5e27e7f41ab54d46a008f5c0dad271f2,0x960771414b92467798bbbab9b512cafb,2024-02-27T05:30:41.311534,15.717446,BTC
0xa5d605334b9442dfaecb2634338f80c8,0x5eee960ddb8044038c5f4ff04d0d6e3c,2024-02-27T05:44:03.184230,22.352848,DAI
0xca11c923a31944be93b37547cd41a990,0x39330bbdfa1749ffa3638b671f8b92b9,2024-02-27T07:17:48.533229,22.490458,ETH
0x2b0888126072494088a9f684d6bcb0b4,0x78f876a33c7d42d49107c3cf0244e8b7,2024-02-27T08:37:30.829919,25.129219,BTC
0xdd0b44733d684fb59bbc31b4798b061f,0x0f732732a70f4c18b5296dbabe5a2c70,2024-02-27T09:16:46.643555,6.904637,BTC
0xd6030788bb4a4d00a7c48af39b92a863,0x925a581e05304bca938be7cd314cc7cd,2024-02-27T09:59:15.453789,26.872721,USDT
0x6e83595b839d4b3f91882e60576384dd,0x925a581e05304bca938be7cd314cc7cd,2024-02-27T10:20:22.290687,18.74403,USDT
0xe593fe33c5b7463986f0bdfa7d6cefca,0x27b7ec922ba14ff28bfda1e91609e062,2024-02-27T11:49:53.252963,44.351099,ETH
0xe69b27b4599f4d2a9609d90d18d72ccf,0xa804de9619b046bb8a9a3f75441aaaf9,2024-02-27T13:01:55.923530,4.322445,BTC
0x7e8cc9fe84ca4b17879119fcd5e6c3f7,0x240a4198b1c64ff180114d7cda0492c0,2024-02-27T13:58:40.389986,21.784871,BTC
0x7b8c74ee3d30498bb47f1a5d8026cd42,0xe94a76f02ad543bbbf001deef73f33f3,2024-02-27T14:21:59.064788,16.12658,ETH
0x5e27e7f41ab54d46a008f5c0dad271f2,0x4dcd635f7048477ab3bfc0a0476f61ab,2024-02-27T17:02:50.973716,36.86634,USDC
0xf80d491cf07341459e146844750a18eb,0xf18767bdd54c4d7fbae1bb72d581766e,2024-02-27T19:08:59.681943,25.75664,USDT
0x9ae9e556753d4a3aa4fa0047a7ac581b,0x5f02fa4f02a4477abd7f848b185aa0da,2024-02-27T19:48:36.153621,48.461605,ETH
0x8e590ad97bd94d95aaa57875eacd4140,0x45e91efd21354a0cb3390bcb7c48d095,2024-02-27T21:55:18.152658,17.431784,USDT
0xafa5f37e5e694725981a9bb23116e22a,0xdb340db920174f309a06eb9447ec14d4,2024-02-27T22:54:33.930737,24.098049,ETH
0xdb729794143949c4803fb617f5e94079,0xa754cd3f19904df2bc68ce3d4111382e,2024-02-27T23:18:18.502424,0.60647,USDC
0x6a8282ba7ab04077aa7ed8caee12ff6f,0x026b5735df7048a5a53adc985100377f,2024-02-27T23:21:53.417841,10.572893,DAI
0x155eb5c53983439aabdbaeb1a6654fd8,0xdbf90f1d015b4af5af1d6529df4c57d8,2024-02-27T23:50:36.294279,20.397966,BTC
0x4fd7687a3894479ea5ec37727b9e6e67,0x334f99ccaea9488c9f861deab9fd9d78,2024-02-27T23:57:09.910596,46.695553,ETH
0xe17b5221a1ac471b8f4a77dbc1cae0fc,0x8d85fbc2e594452a857a91692c75b908,2024-02-28T00:49:08.098996,20.902521,USDC
0x28f6ea53ffff4b02807f16696718817e,0x4d35bc76fa164ceb8cbb8b5d189f3fe3,2024-02-28T01:38:53.043526,31.332667,USDC
0xfed805b311154729bb92ce7e4237af4a,0xfb29000cfb784d8da940e00febfed81d,2024-02-28T02:39:03.294428,47.644052,ETH
0x367e816f1c7f4c30a8ff83fc2d6ee12c,0x3208beda94fe4d9ba2b6f4193cb67ee7,2024-02-28T04:48:19.745320,27.343001,BTC
0x57ca6931a44d4516bd78e9cec8c201ca,0x60fb16dc789f433fb8528bb3fac22443,2024-02-28T04:50:07.422711,10.778637,USDT
0xf8c23cf707754aafa6265143d4ab0129,0x9cc24bca4ccb40fba091169667264715,2024-02-28T05:11:54.665934,94.926881,ETH
0x9cc24bca4ccb40fba091169667264715,0xbeb7f9eedeb24935a772fb8fef0c20b5,2024-02-28T05:14:05.665934,93.644519,ETH
0xbeb7f9eedeb24935a772fb8fef0c20b5,0x43ff25af85534c558942125cbcc47f45,2024-02-28T05:15:48.665934,91.061252,ETH
0x43ff25af85534c558942125cbcc47f45,0xf8c23cf707754aafa6265143d4ab0129,2024-02-28T05:16:24.665934,89.334504,ETH
0x907edc98e0ec424e90decbfcfb815d46,0x966ebe49a1a64d6ba3e561714715dd16,2024-02-28T10:52:01.887079,20.203236,BTC
0x7cc1d6ccd11647c2997aa5ffbd6a72f1,0x6a6540e9d83241eea3e1b558c861c81c,2024-02-28T11:17:48.462421,33.909421,USDC
0xa20f45dff92f44d99c51d8b62dfef2fe,0xd44dae2c8637485eaced3eb8b292bec9,2024-02-28T13:10:44.819809,39.457619,USDC
0x3e142976e0b54dd4abf9179b53f6f2ad,0x09610dedd64e47e09548e82c21791236,2024-02-28T14:54:21.827228,13.834075,USDC
0x39e70aef99534e4994e33aafd79dc663,0xdc9c19bb5a2b407ab8a3bbdf045ecd26,2024-02-28T14:56:38.430821,11.172706,USDT
0xf0471a2ee5a1441ba749361b69d84c22,0xd2bffb44d7284cfe9c359fbdeff8ea09,2024-02-28T15:26:20.235450,16.89595,BTC
0x29d0e4aafe5e4a359dbe127a19e0282e,0xf8cc21532ab14970a5daddb91dc190b2,2024-02-28T15:44:01.671661,38.099814,BTC
0x81572984dcc249c5bc3bd6911316a02e,0xa679e48eb97645ecb940e633769d2bcb,2024-02-28T16:26:54.069818,21.086786,USDC
0xd171a3a92dce4c00922fdd157f232e29,0x03095afae74243babd13c1c60a1dd6d9,2024-02-28T16:41:13.880214,0.546851,USDT
0x312123217017485c9103baa2de327e54,0x82eb6a6d70c743cea9ad77a0a1af5797,2024-02-28T17:46:01.922774,14.331311,USDT
0xa3aff4f412b34d56ad1e105336b31374,0x925a581e05304bca938be7cd314cc7cd,2024-02-28T18:24:25.819645,22.007335,DAI
0xb0717516b74142b19fb1a22ca57ebf96,0x907edc98e0ec424e90decbfcfb815d46,2024-02-28T21:23:33.140100,26.661116,USDT
0x8154407457ad4405bff9532124599983,0x3b3c1040d81243f088eee46da37a5a4d,2024-02-28T22:52:59.578936,16.600268,ETH
0x337c36038f524993bdf1d482fd640b06,0xb51446dc1eec48c6b79b863e06fada6c,2024-02-28T23:31:22.384196,44.947041,ETH
0x9ce0be917d904d2e86c8044c7007b4be,0x65a86d762f3b4de48409206508393112,2024-02-29T01:57:15.536787,36.791855,USDC
0x8ca7b72bcfb44f5da8e16b7846cf9e56,0x3a427bedd1d145559eb0febf924c87a6,2024-02-29T01:58:25.457436,14.653673,ETH
0x43a90ad8ba8144839dd076d5719e21f4,0x81b0ef2b614e403684a05355e8b29bf8,2024-02-29T02:29:54.909997,6.859382,ETH
0xc2e1a9a2d9be4b959192916fb13fb9eb,0xdb59d942e34b424aa61921c66f8c91d3,2024-02-29T02:53:43.258322,45.880498,DAI
0x13ada162378b4167bc9a6f38cc8b0133,0x716e8f4acc1449829433deadab127783,2024-02-29T03:38:02.958201,28.635612,USDT
0x615df326aca3475599995288aa36952e,0xc7d254e3acb14c21b5bbfe10c99507a1,2024-02-29T04:03:00.203906,38.836451,BTC
0xf8bfc156eb284d088c1ce352e484599d,0xb04dcae6156d499ea2b5a0a2ca5bbd51,2024-02-29T05:40:47.859099,7.706391,DAI
0x21cdf5f71cfd417da5fbf9f28d02ad03,0x7cca8cfd25044a44a6fb86001c959286,2024-02-29T06:01:12.883208,18.469087,DAI
0x488353f719d94e03b905916ef9bcd857,0xd89af9b9d9ea43ffaa71008414a8998e,2024-02-29T08:36:23.598439,24.752204,ETH
0x2d25ced22233481db10a572373c31f4d,0x6ef5fcea46544a76891bfbc958f36ef0,2024-02-29T08:46:22.041189,8.846175,ETH
0x0240cae2e08b4023984a43504d23668d,0x0a0d2c1cae6f462f9c845bab8757c1a4,2024-02-29T08:54:30.164470,34.332595,DAI
0xb3a91d4e0df1469f9f44389e768f6a94,0xac1b84b29dcb4a1698edc45d4784892b,2024-02-29T09:03:15.100996,40.732599,USDT
0xf22a71cdf2c04a60b317c6b243dad9d8,0x960771414b92467798bbbab9b512cafb,2024-02-29T09:25:24.639420,19.420099,USDC
0xfb7b6fd933914f84ba9bfc714d1cffde,0x3e142976e0b54dd4abf9179b53f6f2ad,2024-02-29T10:59:24.948349,15.480884,ETH
0x5f13868b9851438581e7fc4f6dddf3db,0xb82828d0fc7e42239ab08417fb2675a9,2024-02-29T13:15:06.348910,43.707947,ETH
0xd0f30b3d0a4a4b74a53cbc9cde3009fd,0x15db67603a36475488c33b36a63f2ca6,2024-02-29T13:18:31.138021,32.319805,DAI
0x52357858227842a0a54480890695883b,0xaf87c7a90caa45459cac39a9559ce37c,2024-02-29T13:28:08.135991,45.544268,USDT
0xe542c6287532416fb7d4a1193cab386a,0xfd166f3e9d89408cabfceb5eb57c0771,2024-02-29T14:18:18.972007,20.85598,BTC
0xac157f1402bc42c882232b3f4937c994,0x7495fba4c34d4cb5949edf51eb5e2dfc,2024-02-29T15:03:39.433260,22.947738,ETH
0x476f84b1067243aebee9db2ca77c78a0,0x7cc1d6ccd11647c2997aa5ffbd6a72f1,2024-02-29T15:27:16.780488,0.82982,USDT
0x55f3da0823d44df8b6444a7c4722a590,0x3477702f4a024940a87eef93a825ab63,2024-02-29T16:17:18.059329,35.372094,USDC
0x000a82bda8a74101a0c400da69d37149,0x1f0122da2dde4b959e5be7aaaabc8d4f,2024-02-29T17:35:55.275950,16.510027,USDT
0xd06b00e59bed4834841aa0fb588d9d2d,0xcdf03ed670a04578a4804c679a3b6050,2024-02-29T17:39:57.828084,24.6999,USDT
0x41e743a63eca46c18a582b90f71bf470,0x026b5735df7048a5a53adc985100377f,2024-02-29T17:57:42.405886,47.519844,USDC
0x0f732732a70f4c18b5296dbabe5a2c70,0x2ff05e3a9da044589c9f4ba45e3bd5dc,2024-02-29T18:19:51.026288,49.695682,ETH
0x7b4a85665e314a8cae98cf86363bada4,0xa3db35698c4e4630ba0cd01e1fc7e6e3,2024-02-29T20:13:20.201378,28.460397,DAI
0x8b7e811ef1b7424d8c7beb7e69d19236,0x73005d1a81bf493cbeff836d59c24457,2024-02-29T20:34:55.839473,22.857145,BTC
0x6bd884f83ba74b8d90fef5349a127be6,0x8e590ad97bd94d95aaa57875eacd4140,2024-02-29T20:48:12.136316,26.082026,BTC
0xf22a71cdf2c04a60b317c6b243dad9d8,0x1b8d13ad9b80490d9a6079629dc880b3,2024-02-29T20:48:35.185358,28.00616,DAI
0x3e30bad758374ae4ac0af63cbc3e854a,0x700b6900bded4f2fa5957d75d5dc45ff,2024-02-29T20:55:10.791719,49.662208,BTC
0xafa5f37e5e694725981a9bb23116e22a,0xa5f620d9a7b94905a5ba694fc8d5360f,2024-02-29T21:04:45.242562,21.646119,USDT
0xe1a479ec2ccc43c0a89a01498b9f05e1,0x75d9b4d99d7b45288e818af3dc93b9fe,2024-02-29T21:35:16.550910,24.876802,BTC
0x4fd7687a3894479ea5ec37727b9e6e67,0x0974dbe2c448479390a83ee12471fc0b,2024-02-29T22:59:31.413214,16.053103,BTC
0xc36d1e4a7bec43749dedb10e137b65b7,0xdd0b44733d684fb59bbc31b4798b061f,2024-02-29T23:03:45.203093,17.93845,BTC
0x5f02fa4f02a4477abd7f848b185aa0da,0x203b24bd8678402097c6979f0044bff8,2024-02-29T23:43:31.960069,36.158932,USDC
0x65c74362adda4417a7d2c3941e1e3b2e,0x9135bede5c7e466081739290064d852f,2024-03-01T00:29:23.362796,41.831367,BTC
0xb7fdf9593089481fba026c6d1032c2e3,0x6a6540e9d83241eea3e1b558c861c81c,2024-03-01T01:54:37.719215,32.018965,ETH
0x7b49a5feb67b4496b87b83675b169b08,0x9f42d54f1b8c44518643ab2a9484e22c,2024-03-01T02:48:09.369658,17.617175,ETH
0x13e7c985736844368c38f245c92a4f54,0x64fed111a57644a7b1cfec241a226394,2024-03-01T02:59:13.770006,37.262838,DAI
0xbebd122792804058b07871515cedcfc1,0x77f5c2961cf2436fb76f3d621c0de16a,2024-03-01T03:02:15.448587,4.953538,BTC
0x6013df5f37014c21b11a181047880e3d,0xaba325883998486d8c83b8e13ff1276c,2024-03-01T04:05:16.608464,36.068416,DAI
0xbf441c25c17e4750bbf74f94dae53cfe,0x45e91efd21354a0cb3390bcb7c48d095,2024-03-01T05:21:07.772293,9.249212,USDC
0x082d6a37415642d1bba483f810f48967,0xbb213bf97fda4861984cd7ffc1bbc5af,2024-03-01T05:36:33.438954,2.148421,DAI
0x064da7fe62a94821a14df5defe63eefa,0x0a0d2c1cae6f462f9c845bab8757c1a4,2024-03-01T05:57:45.916767,23.356432,USDT
0xbf307b07e76843a08381071d43a4f3fe,0xd7385be69b7e4ad2941d0647017cf9c8,2024-03-01T07:26:57.320304,17.933865,DAI
0x7e392b4cf8454593903cc018af385c34,0xa679e48eb97645ecb940e633769d2bcb,2024-03-01T09:54:44.916815,8.419611,USDT
0x92a0038f149c4e4ba095bf8a59098e5b,0xf18767bdd54c4d7fbae1bb72d581766e,2024-03-01T10:31:34.475090,17.769134,USDC
0x64fed111a57644a7b1cfec241a226394,0x21cdf5f71cfd417da5fbf9f28d02ad03,2024-03-01T10:34:15.952736,15.16949,ETH
0x64fed111a57644a7b1cfec241a226394,0xb57ff234abff4ef3b6dd7126da550ef7,2024-03-01T10:39:11.952736,14.44227,ETH
0x64fed111a57644a7b1cfec241a226394,0x6e83595b839d4b3f91882e60576384dd,2024-03-01T10:40:58.952736,14.241528,ETH
0x64fed111a57644a7b1cfec241a226394,0x8ee59906bccc43bb893f50461c10a8f0,2024-03-01T10:41:51.952736,15.115929,ETH
0x21cdf5f71cfd417da5fbf9f28d02ad03,0x38763a4a58f34126932fcc8bef4a07ea,2024-03-01T10:49:32.952736,14.014474,ETH
0xb57ff234abff4ef3b6dd7126da550ef7,0x38763a4a58f34126932fcc8bef4a07ea,2024-03-01T10:54:23.952736,14.065225,ETH
0x6e83595b839d4b3f91882e60576384dd,0x38763a4a58f34126932fcc8bef4a07ea,2024-03-01T10:59:18.952736,13.872024,ETH
0x8ee59906bccc43bb893f50461c10a8f0,0x38763a4a58f34126932fcc8bef4a07ea,2024-03-01T11:03:51.952736,14.267515,ETH
0x2242350b519044b881181d7798bdf469,0x13e7c985736844368c38f245c92a4f54,2024-03-01T11:38:13.152692,4.944617,ETH
0x5a2f5409905948cc834a74b5dfe098b4,0x30f41f490b4b482da6bac7b08f576d74,2024-03-01T11:56:22.999467,26.063839,BTC
0x440c8ca082cc4674965458ca2301bbd9,0xbec1985bec114b97af194937aba4c6b9,2024-03-01T12:47:39.904777,46.400669,USDT
0xa5264777ae52473893ab825e72a4f852,0xdd769e067d44496d81f09f6d3aa0ff21,2024-03-01T13:17:43.528066,30.437817,ETH
0xb6f973c2e8144038a741f508c0e78261,0x838909aadb29468e90aef0f80c9bbbc1,2024-03-01T13:24:23.633540,11.361396,USDT
0xac1b84b29dcb4a1698edc45d4784892b,0x220b02e36b1a4f9eaad537b646f72c22,2024-03-01T14:15:22.580364,44.087171,BTC
0x1b55c150454a4b26bc53f9019fb07dfd,0xd2bffb44d7284cfe9c359fbdeff8ea09,2024-03-01T15:13:53.509706,48.679055,BTC
0x862e4c2cadac4320b9d88deb2a226b3c,0x337c36038f524993bdf1d482fd640b06,2024-03-01T15:39:48.116193,20.556097,BTC
0x367e816f1c7f4c30a8ff83fc2d6ee12c,0x7e8cc9fe84ca4b17879119fcd5e6c3f7,2024-03-01T15:49:26.136561,11.599819,USDC
0x1e44e72370134ee09a61a227ff5238e7,0x960771414b92467798bbbab9b512cafb,2024-03-01T15:58:55.013847,26.719417,USDT
0x918d83914c0448d99f12f4307bdacf9a,0x4eb818688fb74acf9a98da688df97324,2024-03-01T19:18:03.760037,9.941496,DAI
0x2b0888126072494088a9f684d6bcb0b4,0xe412904b55ea471ab0493a86ea61cea8,2024-03-01T19:56:04.133909,49.732598,USDC
0xeddb0f40f74a4161bd25fe29b726d28b,0x45e91efd21354a0cb3390bcb7c48d095,2024-03-01T21:04:50.202073,0.450704,DAI
0xf2ca60bb89f14e248be089da89ad9df0,0x8427861da41544f59f8e63e21c01fe55,2024-03-01T21:58:15.428307,1.034409,DAI
0x15db67603a36475488c33b36a63f2ca6,0xa20f45dff92f44d99c51d8b62dfef2fe,2024-03-01T22:25:52.271675,11.100076,USDT
0xdc9c19bb5a2b407ab8a3bbdf045ecd26,0x130374b0e52b4181a5aa6ae2a22a6006,2024-03-01T22:46:37.723319,0.61929,BTC
0x8d85fbc2e594452a857a91692c75b908,0xe412904b55ea471ab0493a86ea61cea8,2024-03-01T23:38:00.569114,31.654835,ETH
0x3da23342497d443794fc0fe8da633581,0x3d00ff49ec8d47cea50ff75800c8e8af,2024-03-01T23:53:12.845045,32.550269,ETH
0x7a47aeaae4e1460a9d2a4242464c111a,0xe37f4e3d866240beaf7079efc9004bd2,2024-03-02T00:52:39.014294,48.441217,BTC
0x81572984dcc249c5bc3bd6911316a02e,0x96b6b05f346140ffbedaf5b8128bb570,2024-03-02T02:01:03.331127,26.239455,ETH
0x9153b67ba8af42cdb869d7aa51c96592,0x4c36c56ffe9f45f280877d2c883f011d,2024-03-02T03:01:55.963282,17.135917,USDT
0x3d961050fd4748e08778f4c8c17add5f,0x10955db150f845a0b9573597f3303448,2024-03-02T03:22:45.040195,19.433173,BTC
0x92a0038f149c4e4ba095bf8a59098e5b,0xb9ce2056444c4770aa4d0b709d4f5de8,2024-03-02T04:04:21.415284,1.111087,BTC
0x6bd884f83ba74b8d90fef5349a127be6,0x06835945a0a74fe9b21bde42dd37561f,2024-03-02T04:42:57.367194,45.752769,USDC
0x1c8dcebf137a470e8b952b43fea10750,0x65347b621476416197da09cebf6d9e57,2024-03-02T05:58:21.735402,16.397373,USDC
0x663cc0b342a249d1b1643814110bf0a9,0x4c36c56ffe9f45f280877d2c883f011d,2024-03-02T06:35:41.817806,38.934291,USDC
0xeabf65704136418baebcb2edee35cdd1,0xd20c57c90dfb405f9bde9b76e7f07f5d,2024-03-02T06:46:49.861741,8.617801,USDT
0xfd166f3e9d89408cabfceb5eb57c0771,0x337c36038f524993bdf1d482fd640b06,2024-03-02T07:27:45.025593,41.522507,DAI
0x5cdf274338924c6a8f745f984fcb5b43,0x438c1528900d493abf9ed9e578bba4a1,2024-03-02T07:46:00.539167,24.120968,USDT
0x8ca7b72bcfb44f5da8e16b7846cf9e56,0x7b49a5feb67b4496b87b83675b169b08,2024-03-02T07:46:36.684833,31.08451,USDC
0x207726c41b68449f9333fd9c86aa0b8a,0x915d1e8b6205472fb041dc780dc0b178,2024-03-02T08:10:30.617070,26.305079,USDT
0x352e2e20631a4587955c79c51fa401f2,0x81708876f0254bbdbb54ebe8deb85a7c,2024-03-02T11:42:31.099957,15.568723,USDC
0x5f13868b9851438581e7fc4f6dddf3db,0x700b6900bded4f2fa5957d75d5dc45ff,2024-03-02T12:41:18.234338,33.980903,ETH
0x0974dbe2c448479390a83ee12471fc0b,0x3e142976e0b54dd4abf9179b53f6f2ad,2024-03-02T14:48:40.332597,25.373458,USDT
0x09610dedd64e47e09548e82c21791236,0xfb29000cfb784d8da940e00febfed81d,2024-03-02T16:06:47.611815,21.74172,BTC
0x203b24bd8678402097c6979f0044bff8,0x0000000000000000000000000000000000000000,2024-03-02T16:36:50.891791,13.290629,ETH
0x8216f9f57044486798a722fb4bd68d4d,0x0000000000000000000000000000000000000000,2024-03-02T16:39:17.891791,21.320281,ETH
0x656f58c104ed4314af2435023fd2e31b,0x0000000000000000000000000000000000000000,2024-03-02T16:40:34.891791,22.567742,ETH
0xb0717516b74142b19fb1a22ca57ebf96,0x0000000000000000000000000000000000000000,2024-03-02T16:42:09.891791,16.403115,ETH
0x0000000000000000000000000000000000000000,0xece80c30048445edba72e14816ff5cfd,2024-03-02T17:03:50.891791,18.650636,ETH
0x0000000000000000000000000000000000000000,0x700b6900bded4f2fa5957d75d5dc45ff,2024-03-02T17:04:50.891791,18.375771,ETH
0x0000000000000000000000000000000000000000,0xc4e439569fba4031b61018fb48dab623,2024-03-02T17:06:30.891791,17.091324,ETH
0x0000000000000000000000000000000000000000,0x52357858227842a0a54480890695883b,2024-03-02T17:07:56.891791,17.04513,ETH
0x12e32701948a418ea609bffbf7d2f4eb,0x82feff40be2e483e9f921e04b1711e85,2024-03-02T18:53:39.557251,17.953161,USDC
0x9135bede5c7e466081739290064d852f,0x92456e2cf25f4d0da38a9ed21ef38da2,2024-03-02T19:50:05.769855,8.813081,USDT
0xf2ca60bb89f14e248be089da89ad9df0,0x193e5e1c70d445af87c6826a507718dc,2024-03-02T20:00:57.028882,7.206882,ETH
0x0a2d9f9317964a6495a89343cd5cbf5c,0x6a8282ba7ab04077aa7ed8caee12ff6f,2024-03-02T20:03:09.495035,48.584137,ETH
0x45e91efd21354a0cb3390bcb7c48d095,0xf5d065142ff843f6a09edf67141139be,2024-03-02T20:22:47.711711,43.832066,ETH
0xdf8188ddfeff4dac90bd721002b142ae,0x32c756b0716e412f83ba87adc4237a03,2024-03-02T20:55:08.911346,19.487567,DAI
0x27b7ec922ba14ff28bfda1e91609e062,0xb04dcae6156d499ea2b5a0a2ca5bbd51,2024-03-02T21:29:01.500727,19.916986,BTC
0x7e8cc9fe84ca4b17879119fcd5e6c3f7,0xa679e48eb97645ecb940e633769d2bcb,2024-03-02T22:41:04.493946,34.732077,DAI
0x1b55c150454a4b26bc53f9019fb07dfd,0xb72c32b66f5f4792bf41f60155d78901,2024-03-03T02:00:35.221243,43.529116,DAI
0x3f45b79c16364e8f9663c793b4b2bd45,0x918d83914c0448d99f12f4307bdacf9a,2024-03-03T02:02:03.086753,16.407074,ETH
0x15eefbaf9cf748bc919e52ad4e2446bf,0xbec1985bec114b97af194937aba4c6b9,2024-03-03T02:39:37.108421,1.645468,USDT
0x7b4a85665e314a8cae98cf86363bada4,0xe593fe33c5b7463986f0bdfa7d6cefca,2024-03-03T05:15:31.560877,19.71297,DAI
0x153d7b3c6a984411a5712a39baecfc99,0xad185c1ccaec49e695f1387a4035964e,2024-03-03T07:44:15.833338,12.37889,BTC
0xe64c2d191867472a9561879b08000c5b,0xb29978cf1ee54f37aa29750228fcf2ca,2024-03-03T07:49:28.398874,21.134442,USDC
0x28f6ea53ffff4b02807f16696718817e,0x8100199992e04dcc9de06df401b2b9bb,2024-03-03T08:11:32.120838,30.977615,USDC
0x3e142976e0b54dd4abf9179b53f6f2ad,0x15eefbaf9cf748bc919e52ad4e2446bf,2024-03-03T08:32:49.066182,33.893676,BTC
0x61caa8a8d3ac4ddb82af82ef7a1c3a80,0x2b0888126072494088a9f684d6bcb0b4,2024-03-03T10:20:29.466751,22.411827,BTC
0xd89af9b9d9ea43ffaa71008414a8998e,0x74741c8ef7b24a6a89b7ea641217fa58,2024-03-03T10:56:08.297670,8.111241,USDC
0x8382f7e9a3d64a389556719224250a90,0xe412904b55ea471ab0493a86ea61cea8,2024-03-03T12:03:19.912920,4.424455,DAI
0x5eee960ddb8044038c5f4ff04d0d6e3c,0x8ca7b72bcfb44f5da8e16b7846cf9e56,2024-03-03T13:47:33.505492,11.962929,ETH
0xf2d52eb54a6448529a55ce24ba1a9524,0xf04e908f161846ecac86ed53b5fbe195,2024-03-03T13:54:11.861576,18.876614,USDT
0xe64c2d191867472a9561879b08000c5b,0xd55c8d598cfc484f980efbbd82b28cd4,2024-03-03T14:30:08.776104,18.200988,ETH
0x54362189e6db4f4ca2548e2ca228bbca,0x4397323039a44b1e8cd6253a8844801c,2024-03-03T15:10:05.178575,47.840669,DAI
0x3e30bad758374ae4ac0af63cbc3e854a,0x26e34467a17b4837807b69bd6bfe85a9,2024-03-03T16:34:43.881612,33.777806,BTC
0xa20f45dff92f44d99c51d8b62dfef2fe,0x915d1e8b6205472fb041dc780dc0b178,2024-03-03T16:48:20.743782,4.635032,ETH
0x57ca6931a44d4516bd78e9cec8c201ca,0xf3ca1942df3e4815aba3032aae11faf6,2024-03-03T18:07:02.171966,28.985515,BTC
0x803a7eaf10d649b6b91ea897a4e15233,0xbeb7f9eedeb24935a772fb8fef0c20b5,2024-03-03T18:58:58.786942,0.456392,USDC
0x3d5486145b774de18e1822c71bbd8858,0xcf9741a00c884c7faf6fc218e6ac2c43,2024-03-03T19:41:42.024246,6.4503,ETH
0x3d5486145b774de18e1822c71bbd8858,0x5e66867e87ab42f881354dd689e81f9e,2024-03-03T19:41:54.024246,3.588244,ETH
0x3d5486145b774de18e1822c71bbd8858,0xdb858d5b7cd24cc4ae66e003101be372,2024-03-03T19:42:21.024246,8.644286,ETH
0x3d5486145b774de18e1822c71bbd8858,0xc4e439569fba4031b61018fb48dab623,2024-03-03T19:42:29.024246,6.744555,ETH
0x3d5486145b774de18e1822c71bbd8858,0x862e4c2cadac4320b9d88deb2a226b3c,2024-03-03T19:42:43.024246,4.644795,ETH
0x3d5486145b774de18e1822c71bbd8858,0x5e27e7f41ab54d46a008f5c0dad271f2,2024-03-03T19:42:58.024246,6.799509,ETH
